Date,District,Estate,Price,Unit Address,Floor,Block,Room,Area
2021/9/15,Lohas Park District,Lohas Park,9.8,LE PRESTIGE TOWER 5 5#/F Room LC,5,LE PRESTIGE TOWER 5,LC,961
2021/9/15,Tung Chung,Century Link,6.55,PHASE 1 TOWER 5B 2#/F Room 3,2,PHASE 1 TOWER 5B,3,468
2021/9/15,Tseung Kwan O,Chung Ming Court,4.77,KOON MING HOUSE--BLOCK E 2#/F Room 10,2,KOON MING HOUSE--BLOCK E,10,710
2021/9/15,Tseung Kwan O,Metro City,9.9,PHASE III TOWER 4 4#/F Room G,4,PHASE III TOWER 4,G,866
2021/9/15,ShaTin,SHATIN NEW TOWN,5.8,BLOCK B2 1#/F Room E,1,BLOCK B2,E,436
2021/9/15,Yuen Long,Kui Fat Building,5.05,TOWER I 1#/F Room G,1,TOWER I,G,561
2021/9/15,Yuen Long,Fung Cheung Building,4.4,1#/F Room C,1,,C,459
2021/9/15,Tin Shui Wai,Wetland Seasons Park,9.9,VILLA 2 2/F Room B,2,VILLA 2,B,767
2021/9/15,Tuen Mun Castle Peak Road,Emerald Bay,5.29,TOWER 2A 1#/F Room G,1,TOWER 2A,G,322
2021/9/15,Tuen Mun Castle Peak Road,Emerald Bay,3.61,TOWER 5 6/F Room J,6,TOWER 5,J,223
2021/9/15,Tin Shui Wai,Wetland Seasons Park,8.97,TOWER 3 1#/F Room A1,1,TOWER 3,A1,721
2021/9/15,Tung Chung,Century Link,5.95,PHASE 1 TOWER 3A 2#/F Room 8,2,PHASE 1 TOWER 3A,8,377
2021/9/15,Fotan,Scenery Garden,5.3,BLOCK B 2#/F Room 1,2,BLOCK B,1,522
2021/9/15,Tsuen Wan,Sheung Chui Court,6.58,BLOCK C 1#/F Room 7,1,BLOCK C,7,438
2021/9/15,Tin Shui Wai,Wetland Seasons Park,6.01,TOWER 3 2/F Room A1,2,TOWER 3,A1,460
2021/9/15,Tsuen Wan,Tsuen Wan Centre,4.93,BLOCK 9--NANKING HOUSE 1#/F Room A,1,BLOCK 9--NANKING HOUSE,A,525
2021/9/15,Tin Shui Wai,Wetland Seasons Park,13.14,VILLA 3 2/F Room C,2,VILLA 3,C,957
2021/9/15,Tin Shui Wai,Wetland Seasons Park,5.75,TOWER 5 8/F Room A2,8,TOWER 5,A2,427
2021/9/15,Tin Shui Wai,Wetland Seasons Park,5.44,TOWER 3 1#/F Room B3,1,TOWER 3,B3,367
2021/9/15,Tin Shui Wai,Wetland Seasons Park,4.74,TOWER 3 8/F Room B3,8,TOWER 3,B3,367
2021/9/15,Tsuen Wan,Luk Yeung Sun Chuen,5.98,BLOCK C 2#/F Room 3,2,BLOCK C,3,518
2021/9/15,Tseung Kwan O,Residence Oasis,8.38,TOWER 1 2#/F Room G,2,TOWER 1,G,661
2021/9/14,Kwai Chung,Victory Garden,4.3,2#/F Room E,2,,E,326
2021/9/14,Ma On Shan,The.Met.Blossom,5.7,TOWER 2 1#/F Room B07,1,TOWER 2,B07,293
2021/9/14,Yuen Long,Atrium House,5.3,3/F Room B6,3,,B6,325
2021/9/14,Yuen Long,Grand YOHO,9.55,PHASE 1 TOWER 2 4#/F Room H,4,PHASE 1 TOWER 2,H,514
2021/9/14,Yuen Long,Scenic Garden,5.2,BLOCK 3 1#/F Room D,1,BLOCK 3,D,625
2021/9/14,Fan Ling,Dawning Views,5.58,BLOCK 10 1#/F Room H,1,BLOCK 10,H,535
2021/9/14,Tsing Yi,Greenfield Garden,5.82,TOWER 1 2#/F Room F,2,TOWER 1,F,485
2021/9/14,Ma On Shan,Villa Oceania,9.45,BLOCK 8 1#/F Room C,1,BLOCK 8,C,750
2021/9/14,Tung Chung,Century Link,6.25,PHASE 2 TOWER 2A 2#/F Room 5,2,PHASE 2 TOWER 2A,5,379
2021/9/14,Tsing Yi,Grand Horizon,8,BLOCK 1 4#/F Room H,4,BLOCK 1,H,676
2021/9/14,Tin Shui Wai,Tin Fu Court,4.63,BLOCK C 3#/F Room 4,3,BLOCK C,4,829
2021/9/14,Tuen Mun,Glorious Garden,4.44,BLOCK 10 1#/F Room H,1,BLOCK 10,H,695
2021/9/14,Yuen Long,Yuccie Square,7.55,TOWER 3 7/F Room D,7,TOWER 3,D,426
2021/9/14,Tuen Mun,Tuen Mun Town Plaza,5.95,TOWER 3 1#/F Room E,1,TOWER 3,E,548
2021/9/14,Tseung Kwan O,Oscar By The Sea,8.45,BLOCK 5 4#/F Room C,4,BLOCK 5,C,695
2021/9/14,Tuen Mun,Regency Bay,6.43,TOWER 2 3/F Room G,3,TOWER 2,G,297
2021/9/14,Tuen Mun,Siu Hong Court,4.82,SIU PING HOUSE--BLOCK N 2#/F Room 1,2,SIU PING HOUSE--BLOCK N,1,541
2021/9/14,Tsuen Wan Sham Tseng,Hong Kong Garden,9.65,BLOCK 20 1#/F Room D,1,BLOCK 20,D,1328
2021/9/14,Tsuen Wan,Tsuen King Garden,6.46,TOWER 8 1#/F Room B,1,TOWER 8,B,521
2021/9/14,Tuen Mun,Parkland Villas,5.97,BLOCK 5 1#/F Room A,1,BLOCK 5,A,548
2021/12/17,Tai Wo,Serenity Park,5.28,BLOCK 5 3/F Room B,3,BLOCK 5,B,471
2021/12/17,Tai Po,Richwood Park,7.6,BLOCK 15 4/F Room B,4,BLOCK 15,B,822
2021/12/17,Tsuen Wan,Allway Gardens,5,BLOCK R 3#/F Room 4,3,BLOCK R,4,607
2021/12/17,Tsuen Wan,Clague Garden Estate,6.98,TOWER B 3#/F Room E,3,TOWER B,E,624
2021/12/17,Tuen Mun,Sun Tuen Mun Centre,5.68,BLOCK 1 7/F Room D,7,BLOCK 1,D,620
2021/12/17,Tseung Kwan O,Ocean Shores,7.9,TOWER 3 3/F Room F,3,TOWER 3,F,692
2021/12/17,ShaTin,Castello,8.49,BLOCK 8 2#/F Room A,2,BLOCK 8,A,718
2021/12/17,Yuen Long,The Spectra,6.68,TOWER 2 2#/F Room K,2,TOWER 2,K,363
2021/12/17,Tin Shui Wai,Central Park Towers,5.98,TOWER 8 1#/F Room A,1,TOWER 8,A,668
2021/9/14,Tsing Yi,Grand Horizon,6.56,BLOCK 1 2#/F Room E,2,BLOCK 1,E,495
2021/9/14,Tsuen Wan,Primrose hill,9.1,TOWER 2 3#/F Room A,3,TOWER 2,A,822
2021/9/14,Tung Chung,Caribbean Coast,10.5,TOWER 6 5/F Room A,5,TOWER 6,A,1139
2021/9/14,Tseung Kwan O,On Ning Garden,6.1,BLOCK 2 1#/F Room H,1,BLOCK 2,H,510
2021/9/14,Tung Chung,Century Link,8.9,PHASE 2 TOWER 1B 1#/F Room 3,1,PHASE 2 TOWER 1B,3,641
2021/9/14,Ma On Shan,The.Met.Blossom,5.68,TOWER 1 2#/F Room A06,2,TOWER 1,A06,283
2021/9/14,Tsuen Wan,Serenade Cove,7.98,TOWER A 3#/F Room 7,3,TOWER A,7,754
2021/9/14,Tai Po,Mayfair By The Sea 8,16.85,TOWER 2 1#/F Room A,1,TOWER 2,A,1008
2021/9/14,Tai Po,Mayfair By The Sea 8,19.18,TOWER 1 3/F Room A,3,TOWER 1,A,1238
2021/9/14,Tai Wai,The Riverpark,18.8,TOWER 5 1#/F Room C,1,TOWER 5,C,1339
2021/9/14,Tsuen Wan,IndiHome,6,2#/F Room 7,2,,7,433
2021/9/14,Tin Shui Wai,Kingswood Villas,5.83,KENSWOOD BLOCK 7 9/F Room H,9,KENSWOOD BLOCK 7,H,704
2021/9/14,Tseung Kwan O,Park Central,8.97,TOWER 12 3#/F Room A,3,TOWER 12,A,620
2021/9/14,Tsuen Wan,Bayview Garden,8.6,BLOCK 2 2#/F Room G,2,BLOCK 2,G,858
2021/9/14,Yuen Long,The Spectra,9.85,TOWER 2 2#/F Room F,2,TOWER 2,F,622
2021/9/14,Tsing Yi,Mayfair Gardens,5.15,BLOCK 5 7/F Room B,7,BLOCK 5,B,520
2021/9/14,ShaTin,City One Shatin,6.4,BLOCK 2 1#/F Room D,1,BLOCK 2,D,395
2021/9/14,Ma On Shan,The.Met.Bliss,4.06,TOWER 1 3/F Room B01,3,TOWER 1,B01,230
2021/9/14,Tuen Mun,2GERHER,5.9,NORTH WING 5/F Room C,5,NORTH WING,C,388
2021/9/14,Tuen Mun,Beneville,6.5,BLOCK 3 2#/F Room H,2,BLOCK 3,H,578
2021/9/14,Tsing Yi,Rambler Crest,5.8,TOWER 1 2#/F Room F,2,TOWER 1,F,683
2021/9/14,Tuen Mun,Tai Hing Gardens,5.75,PHASE 2 TOWER 1 9/F Room G,9,PHASE 2 TOWER 1,G,583
2021/9/14,Tsuen Wan,Tsuen Wan Centre,5,BLOCK 7--SHANGHAI HOUSE 1#/F Room E,1,BLOCK 7--SHANGHAI HOUSE,E,642
2021/9/14,Tai Po,Mayfair By The Sea,20,TOWER 17 7/F Room A,7,TOWER 17,A,1400
2021/9/14,Tseung Kwan O,Metro City,7.58,PHASE II TOWER 3 9/F Room A,9,PHASE II TOWER 3,A,617
2021/9/14,Fan Ling,Avon Park,5.4,BLOCK 1 8/F Room D,8,BLOCK 1,D,572
2021/9/14,Tsuen Wan,Discovery Park,8.15,BLOCK 8 3#/F Room B,3,BLOCK 8,B,593
2021/9/14,Discovery Bay,Discovery Bay,7.4,BLOSSOM COURT 1#/F Room F,1,BLOSSOM COURT,F,814
2021/9/14,Tsuen Wan,Vision City,14.38,TOWER 1 6#/F Room B,6,TOWER 1,B,897
2021/9/14,Ma On Shan,Sunshine City,6.8,BLOCK H 2#/F Room 7,2,BLOCK H,7,495
2021/9/14,Tseung Kwan O,Park Central,8.08,TOWER 10 3#/F Room F,3,TOWER 10,F,546
2021/9/14,Tseung Kwan O,The Wings,7.98,OCEAN WINGS TOWER 7A 1#/F Room E,1,OCEAN WINGS TOWER 7A,E,380
2021/9/14,Sheung Shui,Yuk Po Court,5.1,SEUNG WU HOUSE--BLOCK G 1#/F Room 8,1,SEUNG WU HOUSE--BLOCK G,8,677
2021/9/14,Sai Kung,The Mediterranean,31.9,TOWER 1 8/F Room F,8,TOWER 1,F,1420
2021/9/14,Yuen Long,The Parcville,6.75,BLOCK 9--TOWER 9 1#/F Room H,1,BLOCK 9--TOWER 9,H,606
2021/9/14,Fotan,Royal Ascot,14.58,BLOCK 8 3#/F Room B,3,BLOCK 8,B,1127
2021/9/14,Tuen Mun,Tai Hing Gardens,6,PHASE 2 TOWER 3 2#/F Room E,2,PHASE 2 TOWER 3,E,753
2021/9/14,Yuen Long,Yoho Town,7.96,TOWER 9 3#/F Room F,3,TOWER 9,F,595
2021/9/14,Tsuen Wan,Harmony Garden,6.78,BLOCK 1 7/F Room C,7,BLOCK 1,C,595
2021/9/14,Yuen Long,Grand Del Sol,8.68,BLOCK 13 9/F Room H,9,BLOCK 13,H,883
2021/9/14,Yuen Long,Tai Hang Building,4,BLOCK A 1#/F Room A8,1,BLOCK A,A8,446
2021/9/14,Tseung Kwan O,Bauhinia Garden,6.06,TOWER 8 3#/F Room G,3,TOWER 8,G,568
2021/9/14,Tsuen Wan,Chelsea Court,6.7,TOWER B1--TOWER WEST 2#/F Room B,2,TOWER B1--TOWER WEST,B,496
2021/9/14,Fotan,Jubilee Garden,6.58,BLOCK 5 6/F Room B,6,BLOCK 5,B,623
2021/9/14,Tin Shui Wai,Kingswood Villas,5.75,LYNWOOD BLOCK 5 1#/F Room C,1,LYNWOOD BLOCK 5,C,709
2021/9/14,ShaTin,Shatin Centre,6.3,KAI NING BUILDING--BLOCK C 1#/F Room C,1,KAI NING BUILDING--BLOCK C,C,452
2021/9/14,Tseung Kwan O,The Wings,11.38,THE WINGS TOWER 3 2#/F Room E,2,THE WINGS TOWER 3,E,697
2021/9/14,Tuen Mun,Lee Bo Building,3.2,9/F Room E,9,,E,363
2021/9/14,Tai Po,Plover Cove Garden,7.98,BLOCK D 7/F Room 3,7,BLOCK D,3,677
2021/9/14,Tsuen Wan Sham Tseng,Bellagio,11.5,TOWER 1 6#/F Room G,6,TOWER 1,G,1121
2021/9/14,Lohas Park District,Lohas Park,9.48,LA SPLENDEUR OF LE PRESTIGE TOWER 11 6#/F Room RB,6,LA SPLENDEUR OF LE PRESTIGE TOWER 11,RB,897
2021/9/14,Tsing Yi,Grand Horizon,7.47,BLOCK 5 7/F Room H,7,BLOCK 5,H,681
2021/9/14,Tuen Mun Castle Peak Road,Hong Kong Gold Coast,6.4,BLOCK 8 2#/F Room C,2,BLOCK 8,C,700
2021/9/14,Yuen Long,Park Signature,6.2,TOWER 8 2#/F Room C,2,TOWER 8,C,459
2021/9/14,Tuen Mun,Siu Hong Court,4.78,SIU HO HOUSE--BLOCK M 1/F Room 3,1,SIU HO HOUSE--BLOCK M,3,664
2021/9/14,Tai Wai,Festival City,12.38,PHASE II TOWER 3 7/F Room SD,7,PHASE II TOWER 3,SD,903
2021/9/14,Tseung Kwan O,Ying Ming Court,5.33,MING TAT HOUSE--BLOCK C 1#/F Room 6,1,MING TAT HOUSE--BLOCK C,6,513
2021/9/14,Fan Ling,Avon Park,5.59,BLOCK 1 2#/F Room E,2,BLOCK 1,E,515
2021/9/14,Tsuen Wan,Chelsea Court,7.78,TOWER A2--TOWER SOUTH 2#/F Room D,2,TOWER A2--TOWER SOUTH,D,627
2021/9/14,Fan Ling,Commune Modern,5,TOWER 2 1#/F Room D,1,TOWER 2,D,294
2021/9/14,Tsuen Wan,Allway Gardens,6.1,BLOCK A 1#/F Room 8,1,BLOCK A,8,629
2021/9/14,Tseung Kwan O,Corinthia by the Sea,8.42,TOWER 8 3/F Room D,3,TOWER 8,D,453
2021/9/14,Lohas Park District,Lohas Park,9.68,THE CAPITOL TOWER 6 2#/F Room RB,2,THE CAPITOL TOWER 6,RB,903
2021/9/14,Tseung Kwan O,Park Central,8.85,TOWER 12 4#/F Room A,4,TOWER 12,A,620
2021/9/14,Tsuen Wan,Tsuen Wan Centre,4,BLOCK 17--TAI YUAN HOUSE 3/F Room D,3,BLOCK 17--TAI YUAN HOUSE,D,404
2021/9/14,ShaTin,City One Shatin,8.28,BLOCK 25 1/F Room C,1,BLOCK 25,C,870
2021/9/14,Tung Chung,The Visionary,14.48,TOWER 2 5/F Room A,5,TOWER 2,A,1114
2021/9/14,Tsuen Wan,Belvedere Garden,9.13,PHASE 3 BLOCK 3 3#/F Room D,3,PHASE 3 BLOCK 3,D,846
2021/9/14,Tai Wai,Golden Lion Garden,4.4,STAGE II GOLDEN COMFORT COURT--BLOCK D 4/F Room 1,4,STAGE II GOLDEN COMFORT COURT--BLOCK D,1,499
2021/9/14,Yuen Long,Healey Building,3.88,2#/F Room C,2,,C,323
2021/9/14,Tai Po,Solaria,13.12,TOWER 2 1/F Room C,1,TOWER 2,C,832
2021/9/14,Tin Shui Wai,Wetland Seasons Park,5.31,TOWER 2 1/F Room B1,1,TOWER 2,B1,437
2021/9/14,Tin Shui Wai,Wetland Seasons Park,6.07,TOWER 3 1#/F Room A5,1,TOWER 3,A5,409
2021/9/14,Tin Shui Wai,Wetland Seasons Park,5.75,TOWER 3 9/F Room B5,9,TOWER 3,B5,386
2021/9/14,Tin Shui Wai,Wetland Seasons Park,5.68,TOWER 3 8/F Room B8,8,TOWER 3,B8,414
2021/9/14,Tin Shui Wai,Wetland Seasons Park,13.64,VILLA 2 G/F Room A,,VILLA 2,A,1064
2021/9/14,Tseung Kwan O,La Cite Noble,8,BLOCK 3 2#/F Room G,2,BLOCK 3,G,775
2021/9/14,Tsing Yi,Tierra Verde,11.38,TOWER 12 2#/F Room C,2,TOWER 12,C,830
2021/9/14,Tsuen Wan,City Point,14.48,BLOCK 6 2#/F Room F,2,BLOCK 6,F,898
2021/9/14,Tin Shui Wai,Wetland Seasons Park,5.31,TOWER 5 6/F Room A6,6,TOWER 5,A6,420
2021/9/14,Tseung Kwan O,Park Central,8.95,TOWER 3 2#/F Room A,2,TOWER 3,A,617
2021/9/14,Ma On Shan,La Costa,8.5,BLOCK 1 3#/F Room D,3,BLOCK 1,D,635
2021/9/14,Tsing Yi,Broadview Garden,8,BLOCK 4 6/F Room F,6,BLOCK 4,F,781
2021/9/14,Tsing Yi,Tierra Verde,9.18,TOWER 10 1#/F Room A,1,TOWER 10,A,641
2021/9/14,Ma Wan,Park Island,6.38,BLOCK 10 5/F Room E,5,BLOCK 10,E,706
2021/9/14,Tin Shui Wai,Wetland Seasons Park,4.04,TOWER 2 1/F Room B5,1,TOWER 2,B5,315
2021/9/14,Tuen Mun,Chi Lok Fa Yuen,4,LOK WING YUEN--BLOCK 7 5/F Room B,5,LOK WING YUEN--BLOCK 7,B,517
2021/9/14,Tin Shui Wai,Wetland Seasons Park,5.25,TOWER 12 3/F Room A5,3,TOWER 12,A5,413
2021/9/13,Fan Ling,Wing Fok Centre,1,TOWER 4 2#/F Room J,2,TOWER 4,J,577
2021/9/13,ShaTin,Prima Villa,8,BLOCK 1 2#/F Room H,2,BLOCK 1,H,525
2021/9/13,Ma On Shan,Double Cove,8.6,PHASE 3 BLOCK 17 6/F Room F,6,PHASE 3 BLOCK 17,F,512
2021/9/13,Tseung Kwan O,Hong Sing Garden,5.1,BLOCK 1 4/F Room A,4,BLOCK 1,A,502
2021/9/13,Tung Chung,Yu Tung Court,4.53,BLOCK B 9/F Room 9,9,BLOCK B,9,861
2021/9/13,Tuen Mun,Siu Hei Court,3.9,WAN HEI HOUSE--BLOCK B 1/F Room 12,1,WAN HEI HOUSE--BLOCK B,12,462
2021/9/13,Yuen Long,Yoho Town,7.25,TOWER 5 3#/F Room G,3,TOWER 5,G,525
2021/9/13,Tai Wai,Mei Chung Court,4.48,LAI CHUNG HOUSE--BLOCK B 6/F Room 1,6,LAI CHUNG HOUSE--BLOCK B,1,714
2021/9/13,Tin Shui Wai,Kingswood Villas,5.38,CHESTWOOD BLOCK 2 8/F Room F,8,CHESTWOOD BLOCK 2,F,573
2021/9/13,Ma Wan,Park Island,8.4,BLOCK 6 1#/F Room B,1,BLOCK 6,B,878
2021/9/13,Tai Po,Solaria,11.44,TOWER 8 1#/F Room E,1,TOWER 8,E,595
2021/9/13,Tung Chung,Coastal Skyline,6.45,BLOCK 6 1#/F Room G,1,BLOCK 6,G,550
2021/9/13,Tseung Kwan O,Tong Ming Court,6.38,TONG FAI HOUSE--BLOCK A 1#/F Room 8,1,TONG FAI HOUSE--BLOCK A,8,861
2021/9/13,Tai Po,Mont Vert,6.86,TOWER 8 1#/F Room D,1,TOWER 8,D,501
2021/9/13,Yuen Long,Chee King Garden,6.97,1#/F Room A,1,,A,911
2021/9/13,Tsuen Wan,Vision City,11.38,TOWER 5 5#/F Room E,5,TOWER 5,E,668
2021/9/13,Tsuen Wan,City Point,13.11,BLOCK 2 1#/F Room B,1,BLOCK 2,B,750
2021/9/13,ShaTin,Hilton Plaza,2.55,BLOCK A 1#/F Room 5,1,BLOCK A,5,437
2021/9/13,Fan Ling,Fanling Centre,6.48,PHASE I BLOCK D 1#/F Room 3,1,PHASE I BLOCK D,3,652
2021/9/13,Tai Po,Mont Vert,9.88,TOWER 1 7/F Room B,7,TOWER 1,B,899
2021/9/13,Tai Po,Jade Plaza,4.47,BLOCK C 9/F Room 4,9,BLOCK C,4,394
2021/9/13,Tsuen Wan,Chelsea Court,8.58,TOWER B2--TOWER NORTH 5#/F Room F,5,TOWER B2--TOWER NORTH,F,614
2021/9/13,Ma Wan,Park Island,7.6,BLOCK 25 2#/F Room D,2,BLOCK 25,D,775
2021/9/13,Tseung Kwan O,Corinthia by the Sea,11.8,TOWER 6 1#/F Room D,1,TOWER 6,D,586
2021/9/13,Yuen Long,Palm Springs,11.5,NO. 6 CAMELIA PATH,,NO. 6 CAMELIA,PATH,1409
2021/9/13,Lohas Park District,Lohas Park,10,THE CAPITOL TOWER 5 6#/F Room RD,6,THE CAPITOL TOWER 5,RD,942
2021/9/13,Tseung Kwan O,Oscar By The Sea,8.58,BLOCK 6 5#/F Room C,5,BLOCK 6,C,695
2021/9/13,Tseung Kwan O,ALTO RESIDENCES,7.65,TOWER 6 2/F Room C,2,TOWER 6,C,404
2021/9/13,Tsuen Wan,Belvedere Garden,8.08,BLOCK 2 2#/F Room A,2,BLOCK 2,A,830
2021/9/13,Tseung Kwan O,The Wings,12.8,THE WINGS II TOWER 3A 2#/F Room D,2,THE WINGS II TOWER 3A,D,832
2021/9/13,Tsuen Wan,Luk Yeung Sun Chuen,7.32,BLOCK C 1#/F Room 6,1,BLOCK C,6,511
2021/9/13,Tung Chung,Coastal Skyline,11.05,BLOCK 8 1#/F Room B,1,BLOCK 8,B,1183
2021/9/13,Discovery Bay,Discovery Bay,4.55,GREENBURG COURT 4/F Room E,4,GREENBURG COURT,E,517
2021/9/13,Ma On Shan,Park Belvedere,8.28,TOWER 1 1#/F Room E,1,TOWER 1,E,805
2021/9/13,Tai Wo,Serenity Park,6.33,BLOCK 17 1#/F Room G,1,BLOCK 17,G,552
2021/9/13,Fan Ling,Flora Plaza,7.55,BLOCK 10 1#/F Room C,1,BLOCK 10,C,706
2021/9/13,Tseung Kwan O,Verbena Heights,6,BLOCK 1 7/F Room A,7,BLOCK 1,A,624
2021/9/13,Sheung Shui,Royal Green,5.95,TOWER 2 4#/F Room A,4,TOWER 2,A,508
2021/9/13,Tai Wai,Festival City,18.45,PHASE III TOWER 5 3#/F Room NB,3,PHASE III TOWER 5,NB,1273
2021/9/13,Sheung Shui,GreenPark Villa,8.2,BLOCK 2 8/F Room G,8,BLOCK 2,G,835
2021/9/13,Tsuen Wan,Bayview Garden,9,BLOCK 3 1#/F Room C,1,BLOCK 3,C,928
2021/9/13,ShaTin,The Cavaridge,35.84,TOWER 2 1#/F Room D,1,TOWER 2,D,1792
2021/9/13,ShaTin,The Cavaridge,134.35,HOUSE 59,,HOUSE,59,5374
2021/9/13,ShaTin,City One Shatin,5.88,BLOCK 51 2#/F Room A,2,BLOCK 51,A,395
2021/9/13,Yuen Long,Park Reach,3.6,3/F Room B,3,,B,211
2021/9/13,ShaTin,City One Shatin,8.25,BLOCK 12 2#/F Room A,2,BLOCK 12,A,605
2021/9/13,Yuen Long,Park Signature,7.95,TOWER 3 1#/F Room B,1,TOWER 3,B,633
2021/9/13,Tai Po,Tai Po Centre,5.88,PHASE 6 TOWER 15 2#/F Room B,2,PHASE 6 TOWER 15,B,498
2021/9/13,Tseung Kwan O,Wo Ming Court,5.05,WO CHEONG HOUSE--BLOCK C 1#/F Room 4,1,WO CHEONG HOUSE--BLOCK C,4,675
2021/9/13,Tin Shui Wai,Kingswood Villas,6.87,KENSWOOD BLOCK 4 1#/F Room B,1,KENSWOOD BLOCK 4,B,811
2021/9/13,Tuen Mun,Siu On Court,5.17,TING CHI HOUSE--BLOCK F 8/F Room 4,8,TING CHI HOUSE--BLOCK F,4,672
2021/9/13,Tseung Kwan O,Finery Park,6.7,BLOCK 1 1#/F Room H,1,BLOCK 1,H,554
2021/9/13,Tuen Mun,Blossom Garden,5.8,BLOCK 3 1#/F Room D,1,BLOCK 3,D,590
2021/9/13,Tsuen Wan,Ocean Pride,11.46,TOWER 3B 3#/F Room A,3,TOWER 3B,A,529
2021/9/13,Tsing Yi,Villa Esplanada,11.5,BLOCK 3 3#/F Room E,3,BLOCK 3,E,808
2021/9/13,ShaTin,Prima Villa,8.22,BLOCK 2 2#/F Room G,2,BLOCK 2,G,549
2021/9/13,Tsuen Wan,Tsuen Wan Centre,4.68,BLOCK 14--CHENGTU HOUSE 2#/F Room D,2,BLOCK 14--CHENGTU HOUSE,D,420
2021/9/13,Tai Po,Richwood Park,4.3,BLOCK 8 2/F Room B,2,BLOCK 8,B,411
2021/9/13,Fan Ling,Belair Monte,7.18,BLOCK 4 2#/F Room F,2,BLOCK 4,F,878
2021/9/13,Tai Wai,Ka Tin Court,6,BLOCK B 9/F Room 1,9,BLOCK B,1,619
2021/9/13,Fotan,Sui Wo Court,0.94,FUNG YAT HOUSE--BLOCK B 2#/F Room 12,2,FUNG YAT HOUSE--BLOCK B,12,520
2021/9/13,Ma Wan,Park Island,5.58,BLOCK 17 1#/F Room B,1,BLOCK 17,B,488
2021/9/13,Tuen Mun,Botania Villa,5.86,BLOCK 8 8/F Room H,8,BLOCK 8,H,594
2021/9/13,Yuen Long,Yoho Town,8.33,TOWER M5 1#/F Room H,1,TOWER M5,H,582
2021/9/13,Tai Wai,GreenView Garden,8.38,BLOCK A 1#/F Room 6,1,BLOCK A,6,666
2021/9/13,Tuen Mun,Tuen Mun Town Plaza,6.69,TOWER 5 2#/F Room B,2,TOWER 5,B,645
2021/9/13,Ma On Shan,Kam Ying Court,5.8,KAM DAT HOUSE--BLOCK E 2#/F Room 4,2,KAM DAT HOUSE--BLOCK E,4,827
2021/9/13,Tsuen Wan,Vision City,10,TOWER 6 1#/F Room F,1,TOWER 6,F,672
2021/9/13,Yuen Long,Grand YOHO,13.24,PHASE 2 TOWER 3 2#/F Room F,2,PHASE 2 TOWER 3,F,720
2021/9/13,Tuen Mun,Trend Plaza,4.6,BLOCK E 1#/F Room 4,1,BLOCK E,4,452
2021/9/13,Tseung Kwan O,Residence Oasis,8.35,TOWER 5 4#/F Room D,4,TOWER 5,D,678
2021/9/13,Tin Shui Wai,Wetland Seasons Park,4.72,TOWER 5 7/F Room B3,7,TOWER 5,B3,364
2021/9/13,Tuen Mun,Miami Beach Towers,6,TOWER T-5 2#/F Room D,2,TOWER T-5,D,628
2021/9/13,Tseung Kwan O,Metro Town,10,TOWER 6 1#/F Room E,1,TOWER 6,E,855
2021/9/13,Tin Shui Wai,Wetland Seasons Park,5.77,TOWER 5 3/F Room A1,3,TOWER 5,A1,465
2021/9/13,Tuen Mun,Pierhead Garden,1.95,TOWER 2 2#/F Room G,2,TOWER 2,G,801
2021/9/13,Tin Shui Wai,Wetland Seasons Park,5.91,TOWER 3 1/F Room B6,1,TOWER 3,B6,386
2021/9/13,Tung Chung,Coastal Skyline,6.55,BLOCK 3 3#/F Room G,3,BLOCK 3,G,550
2021/9/13,Tung Chung,Century Link,5.95,PHASE 2 TOWER 2A 1#/F Room 7,1,PHASE 2 TOWER 2A,7,384
2021/9/13,Tsing Yi,Villa Esplanada,11.12,BLOCK 7 3/F Room F,3,BLOCK 7,F,853
2021/9/10,Yuen Long,Villa By the Park,5.4,BLOCK 5 1#/F Room G,1,BLOCK 5,G,570
2021/9/10,Yuen Long,Yuen Long Plaza,6.25,1#/F Room H,1,,H,537
2021/9/10,Tsuen Wan Sham Tseng,Bellagio,10.88,TOWER 7 6#/F Room D,6,TOWER 7,D,1017
2021/9/10,Tuen Mun,COO Residence,4.55,2#/F Room B,2,,B,222
2021/9/10,Tai Wai,Grandeur Garden,6.16,TOWER 5 1#/F Room C,1,TOWER 5,C,416
2021/9/10,Tin Shui Wai,Kingswood Villas,6.35,LYNWOOD BLOCK 10 2#/F Room H,2,LYNWOOD BLOCK 10,H,709
2021/9/10,Tsing Yi,Rambler Crest,6.45,TOWER 5 3#/F Room A,3,TOWER 5,A,638
2021/9/10,Tuen Mun,Siu Hong Court,4.98,SIU LAI HOUSE--BLOCK Q 2#/F Room 7,2,SIU LAI HOUSE--BLOCK Q,7,564
2021/9/10,Yuen Long,Park Signature,7.88,TOWER 10 2#/F Room C,2,TOWER 10,C,558
2021/9/10,Yuen Long,Parkside Villa,10.5,BLOCK 2 7/F Room B,7,BLOCK 2,B,1112
2021/9/10,Tuen Mun,Trend Plaza,5.18,BLOCK E 2#/F Room 1,2,BLOCK E,1,452
2021/9/10,Sheung Shui,Yuk Po Court,4.95,CHOW WU HOUSE--BLOCK F 9/F Room 4,9,CHOW WU HOUSE--BLOCK F,4,677
2021/9/10,Yuen Long,Kam Lung Mansion,5,TOWER 1 6/F Room B,6,TOWER 1,B,545
