Date,District,Estate,Price,Unit Address,Floor,Block,Room,Area,x,y
21/10/2021,Yau Tong,The Spectacle,10,3#/F Room E,3,,E,940,842450,817212
21/10/2021,Cheung Sha Wan,Grand Victoria,13.55,PHASE 1 TOWER 3 (3A) 2#/F Room B,2,PHASE 1 TOWER 3 (3A),B,489,835285,818338
21/10/2021,Mei Foo,Ching Lai Court,5.6,BLOCK G 1#/F Room 4,1,BLOCK G,4,527,831938,822229
21/10/2021,Whampoa,Whampoa Garden,13.33,SITE 4 BLOCK 4 1#/F Room G,1,SITE 4 BLOCK 4,G,923,837674.17,818623
21/10/2021,Whampoa,Whampoa Garden,7.38,SITE 2 BLOCK 17 5/F Room A,5,SITE 2 BLOCK 17,A,469,837674.17,818623
21/10/2021,Lai Chi Kok,Liberte,9.5,BLOCK 1 5#/F Room D,5,BLOCK 1,D,643,833348,821663
21/10/2021,Lai Chi Kok,Liberte,9.88,BLOCK 1 4#/F Room A,4,BLOCK 1,A,659,833348,821663
21/10/2021,Cheung Sha Wan,Grand Victoria,7.03,PHASE 3 TOWER 1 (1B) 5/F Room E,5,PHASE 3 TOWER 1 (1B),E,277,835285,818338
21/10/2021,Mei Foo,Mei Foo Sun Chuen,15.78,NO.6 BROADWAY 1#/F Room A,1,NO.6 BROADWAY,A,1350,832223,821914
21/10/2021,Kwun Tong,CONNIE TOWERS,1.5,BLOCK B 7/F Room 4,7,BLOCK B,4,531,840983,820009
21/10/2021,Jordan,Haven Mansion,5.28,6/F Room A,6,,A,528,835596,818530
21/10/2021,Tai Kok Tsui,Cetus?§Square Mile,5,TOWER 1 6/F Room L,6,TOWER 1,L,193,834640,820180
21/10/2021,Lai Chi Kok,Liberte,8.48,BLOCK 2 6/F Room A,6,BLOCK 2,A,647,833382,821665
21/10/2021,Lai Chi Kok,Liberte,8.83,BLOCK 3 1#/F Room E,1,BLOCK 3,E,605,833417,821668
21/10/2021,San Po Kong,Rhythm Garden,7.66,BLOCK 10 2#/F Room B,2,BLOCK 10,B,691,838826,821933
21/10/2021,To Kwa Wan,Horae Place,7.18,BLOCK 1 1#/F Room F,1,BLOCK 1,F,545,837397,820301
21/10/2021,Cheung Sha Wan,The Sparkle,12.18,TOWER 1 2#/F Room A,2,TOWER 1,A,990,833741,821553
21/10/2021,To Kwa Wan,Grand waterfront,7.13,TOWER 6 1#/F Room B,1,TOWER 6,B,525,838039,820025
21/10/2021,Kowloon Bay,Richland Gardens,5.7,BLOCK 14 2#/F Room B,2,BLOCK 14,B,474,839372,821269
21/10/2021,Jordan,Kay Pont Building,4.78,1#/F Room C,1,,C,402,835336,818629
21/10/2021,Kowloon Bay,Richland Gardens,5.2,BLOCK 13 1#/F Room F,1,BLOCK 13,F,470,839348,821289
21/10/2021,Prince Edward,High Park Grand,27,2#/F Room A,2,,A,1016,835564,820819
21/10/2021,Kwun Tong,Cheung Wo Court,4.88,BLOCK A 1#/F Room 2,1,BLOCK A,2,659,841452,819983
21/10/2021,Lam Tin,Sceneway Garden,9.75,BLOCK 7 1#/F Room F,1,BLOCK 7,F,785,842208,818642
21/10/2021,Lam Tin,Hong Wah Court,4,A HONG WAH 1#/F Room 4,1,A HONG WAH,4,469,842782,819434
21/10/2021,Mei Foo,Mei Foo Sun Chuen,8.6,NO.4 NASSAU STREET 1#/F Room C,1,NO.4 NASSAU STREET,C,680,832223,821914
21/10/2021,Cheung Sha Wan,Manor Centre,5.05,BLOCK 2 6/F Room D,6,BLOCK 2,D,393,834542,821718
21/10/2021,Cheung Sha Wan,Grand Victoria,13.81,PHASE 1 TOWER 5 1#/F Room D,1,PHASE 1 TOWER 5,D,536,835255,818376
21/10/2021,Kowloon Bay,Tak Bo Garden,4.69,BLOCK F 1#/F Room F3,1,BLOCK F,F3,388,840166,820891
21/10/2021,To Kwa Wan,Sky Tower,10.63,TOWER 5 2#/F Room G,2,TOWER 5,G,687,837676,820508
21/10/2021,Hung Hom,Upper East,7.65,TOWER 1B 2#/F Room F,2,TOWER 1B,F,351,837512,819341
21/10/2021,Wong Tai Sin,Tsz Oi Court,4.69,BLOCK C 1#/F Room 6,1,BLOCK C,6,694,838532,823433
21/10/2021,Kowloon Tong,Fook Hong Court,12,5/F Room B,5,,B,1100,837289,821151
21/10/2021,Cheung Sha Wan,Sunning Court,5,7/F Room C,7,,C,418,831668,816335
21/10/2021,Mei Foo,Mei Foo Sun Chuen,10.45,NO.58 BROADWAY 5/F Room C,5,NO.58 BROADWAY,C,1050,832368,821901
21/10/2021,Kai Tak,VIBE CENTRO,12.72,TOWER 1B 1#/F Room F,1,TOWER 1B,F,499,838751,820991
20/10/2021,Mong Kok,Nelson Court,14.58,1#/F Room A,1,,A,1088,835933,819714
20/10/2021,Wong Tai Sin,Tin Ma Court,4.86,BLOCK E 1#/F Room 16,1,BLOCK E,16,479,837303,822639
20/10/2021,Yau Ma Tei,Shui Fung Building,3.8,9/F Room B,9,,B,343,835557,819167
20/10/2021,Lai King,Yin Lai Court,6.3,BLOCK A 1#/F Room 1,1,BLOCK A,1,626,831079,823264
20/10/2021,Lai Chi Kok,One West Kowloon,10.45,TOWER 2 1#/F Room C,1,TOWER 2,C,821,833166,821729
20/10/2021,Mei Foo,Mei Foo Sun Chuen,8.7,NO.17 HUMBERT STREET 1#/F Room C,1,NO.17 HUMBERT STREET,C,780,832443,822093
20/10/2021,Diamond Hill,Bel Air Heights,8,BLOCK 3 1/F Room B,1,BLOCK 3,B,568,838868,822495
20/10/2021,Kwun Tong,Hiu Lai Court,5.1,BLOCK H 1#/F Room 10,1,BLOCK H,10,798,841667,820173
20/10/2021,Wong Tai Sin,Tsz Oi Court,4.68,BLOCK D 2#/F Room 2,2,BLOCK D,2,694,838532,823433
20/10/2021,Mong Kok,Kadak Building,7.93,8/F Room C,8,,C,675,835642,820434
20/10/2021,Cheung Sha Wan,Hong Fai Building,4,BLOCK A 1#/F Room A6,1,BLOCK A,A6,394,833905,822410
20/10/2021,San Po Kong,The Latitude,9.95,TOWER 6 1#/F Room G,1,TOWER 6,G,678,838336,821599
20/10/2021,Mong Kok,Garden Heights,4.1,1#/F Room A,1,,A,252,835515,820787
20/10/2021,Mei Foo,Mei Foo Sun Chuen,7.6,NO.19 GLEE PATH 6/F Room C,6,NO.19 GLEE PATH,C,860,832223,821914
20/10/2021,Diamond Hill,Lung Poon Court,6.88,BLOCK A 1#/F Room 7,1,BLOCK A,7,579,838677,822515
20/10/2021,Lai Chi Kok,AquaMarine,10.5,BLOCK 1 9/F Room H,9,BLOCK 1,H,783,833409,821537
20/10/2021,To Kwa Wan,Siu Fung Court,4.7,1#/F Room A,1,,A,377,837496,820430
20/10/2021,Hung Hom,Whampoa Estate,6.5,BLOCK A 1#/F Room 1,1,BLOCK A,1,650,837372,818649
20/10/2021,Tai Kok Tsui,Cetus?§Square Mile,5.87,TOWER 1 2#/F Room D,2,TOWER 1,D,197,834640,820180
20/10/2021,Lai King,Yuet Lai Court,5.45,LAI WAH HOUSE--BLOCK B 4/F Room 8,4,LAI WAH HOUSE--BLOCK B,8,604,831144,823195
20/10/2021,Lai Chi Kok,The Pacifica,8.65,TOWER 2 1#/F Room A,1,TOWER 2,A,624,833475,821776
20/10/2021,Sham Shui Po,Fairview Garden,10.28,2#/F Room A,2,,A,546,830536,826121
20/10/2021,Olympic,Park Avenue,11.8,TOWER 10 3#/F Room H,3,TOWER 10,H,645,834899,819608
20/10/2021,To Kwa Wan,Fortuna Building,4.78,2#/F Room C,2,,C,401,833990,815992
20/10/2021,Sham Shui Po,Fairview Garden,5.43,7/F Room A,7,,A,546,830536,826121
20/10/2021,Whampoa,Whampoa Garden,12.33,SITE 3 BLOCK 4 9/F Room H,9,SITE 3 BLOCK 4,H,973,837674.17,818623
20/10/2021,Yau Tong,Montego Bay,11.28,TOWER 5 3/F Room E,3,TOWER 5,E,515,840183,819617
20/10/2021,Cheung Sha Wan,The Met. Delight,6.47,1#/F Room A,1,,A,529,834656,821796
20/10/2021,Lam Tin,Kai Tin Tower,6,BLOCK B 1#/F Room 8,1,BLOCK B,8,603,842161,818831
20/10/2021,Tai Kok Tsui,King Wang Heights,5.79,1/F Room E,1,,E,505,834883,819995
20/10/2021,Mong Kok,The Platinum,4.5,2#/F Room B,2,,B,347,835716,819952
20/10/2021,Ho Man Tin,Chun Man Court,6.78,BLOCK C 1#/F Room 7,1,BLOCK C,7,582,836514,819625
20/10/2021,Whampoa,Whampoa Garden,11.45,SITE 12 BLOCK 7 4/F Room B,4,SITE 12 BLOCK 7,B,821,837674.17,818623
20/10/2021,Tai Kok Tsui,Mayfair Mansion,4.8,1#/F Room D,1,,D,485,835034,820138
20/10/2021,Cheung Sha Wan,Grand Victoria,13.93,PHASE 1 TOWER 5 2#/F Room A,2,PHASE 1 TOWER 5,A,522,835255,818376
20/10/2021,Ho Man Tin,Mantin Heights,11.18,TOWER 2 5/F Room F,5,TOWER 2,F,595,836791,820061
20/10/2021,Jordan,Jade Suites,5.4,1#/F Room C,1,,C,401,835428,818791
20/10/2021,Whampoa,Whampoa Garden,8.9,SITE 11 BLOCK 12 1#/F Room A,1,SITE 11 BLOCK 12,A,597,837674.17,818623
20/10/2021,To Kwa Wan,Sung Fu Building,4.23,1#/F Room A,1,,A,360,832749,816512
20/10/2021,Cheung Sha Wan,Cheung Fai Building,4.18,2#/F Room G,2,,G,343,833995,822403
20/10/2021,Hung Hom,La Lumiere,9.1,2#/F Room F,2,,F,430,837300,818945
20/10/2021,Kowloon Bay,Amoy Gardens,6.48,BLOCK L 2#/F Room 2,2,BLOCK L,2,480,840351,820622
20/10/2021,Kowloon Bay,Richland Gardens,6.52,BLOCK 22 3#/F Room C,3,BLOCK 22,C,470,839413,821114
20/10/2021,Ngau Chi Wan,Sun Lai Garden,4.71,BLOCK A 2/F Room 6,2,BLOCK A,6,447,839638,822391
20/10/2021,Ho Man Tin,Mantin Heights,12.79,TOWER 10 8/F Room D,8,TOWER 10,D,590,836819,819814
20/10/2021,Wong Tai Sin,Tsz Oi Court,6.64,BLOCK J 3#/F Room 1,3,BLOCK J,1,851,838532,823433
20/10/2021,Kowloon Bay,Richland Gardens,5.3,BLOCK 18 3#/F Room F,3,BLOCK 18,F,474,839464,821192
20/10/2021,Ho Man Tin,The Astrid,8.4,TOWER 1 5/F Room D,5,TOWER 1,D,705,836854,820464
20/10/2021,Tai Kok Tsui,June Garden,5.6,TOWER 2 1#/F Room B,1,TOWER 2,B,453,834955,820563
20/10/2021,Cheung Sha Wan,High One,6.28,2#/F Room A,2,,A,316,833785,822188
20/10/2021,Hung Hom,Royal Peninsula,10.3,BLOCK 2 3#/F Room D,3,BLOCK 2,D,675,837012,818437
20/10/2021,Lam Tin,Laguna City,7.5,BLOCK 24 2/F Room F,2,BLOCK 24,F,639,841614,818623
20/10/2021,Kowloon Tong,One Beacon Hill,28,TOWER 6 5/F Room D,5,TOWER 6,D,1433,836076,822449
20/10/2021,Kowloon Tong,Kent Court,16.94,BLOCK 5 7/F Room B,7,BLOCK 5,B,1021,836680,820932
20/10/2021,Mei Foo,Mei Foo Sun Chuen,6.48,NO.8 GLEE PATH 2#/F Room B,2,NO.8 GLEE PATH,B,680,832223,821914
20/10/2021,Tai Kok Tsui,June Garden,5.75,TOWER 4 6/F Room D,6,TOWER 4,D,484,834930,820561
19/10/2021,Yau Tong,Montego Bay,10.96,TOWER 5 1#/F Room F,1,TOWER 5,F,520,840183,819617
19/10/2021,Mong Kok,SKYPARK,8,1#/F Room A5,1,,A5,407,835713,820006
19/10/2021,Mei Foo,Ching Lai Court,5.05,BLOCK A 2/F Room 7,2,BLOCK A,7,498,831938,822229
19/10/2021,Mong Kok,Fa Yuen Plaza,4.4,8/F Room B,8,,B,347,835703,819803
19/10/2021,Cheung Sha Wan,Grand Victoria,8.78,PHASE 3 TOWER 1 (1B) 8/F Room D,8,PHASE 3 TOWER 1 (1B),D,331,835285,818338
19/10/2021,Diamond Hill,Lung Poon Court,6.3,BLOCK A 2#/F Room 7,2,BLOCK A,7,579,838677,822515
19/10/2021,Hung Hom,Loong King Mansion,4.9,7/F Room A1,7,,A1,517,837411,818909
19/10/2021,Mei Foo,Mei Foo Sun Chuen,8.4,NO.4 GLEE PATH 1#/F Room C,1,NO.4 GLEE PATH,C,840,832223,821914
19/10/2021,Olympic,Park Avenue,17.7,TOWER 7 6/F Room A,6,TOWER 7,A,982,834873,819714
19/10/2021,Mei Foo,Lai Yan Court,6.05,BLOCK C 3#/F Room 4,3,BLOCK C,4,705,832119,822673
19/10/2021,Lai Chi Kok,AquaMarine,9.65,BLOCK 1 4#/F Room D,4,BLOCK 1,D,680,833409,821537
19/10/2021,Kwun Tong,Nam Wah Mansion,3.28,3/F Room D,3,,D,380,841195,819622
19/10/2021,To Kwa Wan,Faerie Court,4.1,4/F Room A,4,,A,360,837298,819469
19/10/2021,Whampoa,Whampoa Garden,7.33,SITE 2 BLOCK 17 1#/F Room D,1,SITE 2 BLOCK 17,D,469,837674.17,818623
19/10/2021,Whampoa,Whampoa Garden,7.18,SITE 2 BLOCK 13 3/F Room D,3,SITE 2 BLOCK 13,D,469,837674.17,818623
19/10/2021,Kowloon Bay,Tak Bo Garden,4.05,BLOCK F 1#/F Room F4,1,BLOCK F,F4,334,840166,820891
19/10/2021,Kowloon Bay,Amoy Gardens,6.35,BLOCK O 1#/F Room 1,1,BLOCK O,1,480,840392,820557
19/10/2021,Sham Shui Po,Chi On Court,3.86,7/F Room D,7,,D,390,834805,821499
19/10/2021,Kwun Tong,Park Metropolitan,10.3,1#/F Room G,1,,G,588,841334,819548
19/10/2021,Ngau Chi Wan,Aria,10,TOWER 1 1#/F Room D,1,TOWER 1,D,867,840028,822296
19/10/2021,Yau Yat Tsuen,Parc Oasis,11.45,TOWER 21 3/F Room A,3,TOWER 21,A,703,835971,821580
19/10/2021,Kowloon Bay,Choi Ha Estate,0.7449,CHOI YUET HOUSE (BLOCK B)  2#/F Room 13,2,CHOI YUET HOUSE (BLOCK B) ,13,376,840456,820795
19/10/2021,Kowloon Bay,Richland Gardens,5.2,BLOCK 1 1#/F Room B,1,BLOCK 1,B,474,814323,826006
19/10/2021,Kowloon Bay,Wang Kwong Building,5.56,BLOCK A 2#/F Room 3,2,BLOCK A,3,458,840186,820754
19/10/2021,Hung Hom,Harbour Place,11.88,TOWER 7 1#/F Room C,1,TOWER 7,C,770,837235,818194
18/10/2021,Diamond Hill,Fung Lai Court,4.2,BLOCK B 2#/F Room 10,2,BLOCK B,10,511,838879,822812
18/10/2021,Ho Man Tin,Dragon View,13.3,BLOCK 1 1#/F Room E,1,BLOCK 1,E,955,836471,819678
18/10/2021,Kai Tak,VIBE CENTRO,8.5,TOWER 1B 1#/F Room G,1,TOWER 1B,G,356,838751,820991
18/10/2021,Sham Shui Po,Enchantee,7.1,3/F Room A,3,,A,181,834701,820759
18/10/2021,Lam Tin,Laguna City,8.08,BLOCK 33 7/F Room C,7,BLOCK 33,C,669,841609,818498
18/10/2021,Lai Chi Kok,AquaMarine,9.78,BLOCK 1 4#/F Room D,4,BLOCK 1,D,680,833409,821537
18/10/2021,Kowloon Bay,Amoy Gardens,5.25,BLOCK M 1#/F Room 8,1,BLOCK M,8,371,840361,820604
18/10/2021,Kowloon City,Le Billionnaire,4.07,BILLIONNAIRE ROYALE 3#/F Room C,3,BILLIONNAIRE ROYALE,C,1214,837882,821313
18/10/2021,To Kwa Wan,Grand waterfront,13.87,TOWER 5 3#/F Room C,3,TOWER 5,C,1091,838004,820009
18/10/2021,Olympic,Island Harbourview,10.5,TOWER 5 2#/F Room F,2,TOWER 5,F,609,834248,819983
18/10/2021,Lai Chi Kok,AquaMarine,9.05,BLOCK 2 6/F Room B,6,BLOCK 2,B,667,833384,821500
18/10/2021,Olympic,Harbour Green,10.95,TOWER 5 5#/F Room B,5,TOWER 5,B,617,834462,820361
18/10/2021,Sham Shui Po,Enchantee,4.68,1#/F Room A,1,,A,181,834701,820759
18/10/2021,Kwun Tong,Yue Man Centre,7.63,TOWER 2 2#/F Room G,2,TOWER 2,G,695,840992,819491
18/10/2021,Kai Tak,Upper River Bank,27.21,TOWER 1 2#/F Room K,2,TOWER 1,K,844,838493,821018
18/10/2021,Hung Hom,Harbour Place,10,TOWER 5 1#/F Room C,1,TOWER 5,C,770,837232,818266
18/10/2021,Kowloon Tong,Fessenden Court,8.28,1/F Room F,1,,F,559,836845,822526
18/10/2021,Ho Man Tin,One Homantin,5.3,TOWER 3 8/F Room G,8,TOWER 3,G,483,836697,819770
18/10/2021,Lam Tin,Sceneway Garden,9.96,BLOCK 16 2/F Room E,2,BLOCK 16,E,910,841959,818737
18/10/2021,Cheung Sha Wan,High One,5.45,1#/F Room E,1,,E,273,833785,822188
18/10/2021,Ngau Chi Wan,Hilltop Gardens,6.2,BLOCK 2 1#/F Room D,1,BLOCK 2,D,697,835362,832465
18/10/2021,Hung Hom,Hing Cheung Building,5.08,1#/F Room A,1,,A,453,837209,819254
18/10/2021,Kai Tak,Upper River Bank,16.37,TOWER 2 3#/F Room D,3,TOWER 2,D,557,838563,820950
18/10/2021,Kai Tak,One Kai Tak(I),19.3,TOWER 1 3#/F Room H,3,TOWER 1,H,844,838694,821206
18/10/2021,Kowloon Bay,Amoy Gardens,5.76,BLOCK M 3#/F Room 7,3,BLOCK M,7,371,840361,820604
18/10/2021,Olympic,The Long Beach,10.6,TOWER 3 1#/F Room B,1,TOWER 3,B,728,834104,820010
18/10/2021,Kowloon Bay,Tak Bo Garden,5.05,BLOCK C 2#/F Room C3,2,BLOCK C,C3,397,840116,820909
18/10/2021,Cheung Sha Wan,Heya Green,8.58,TOWER 1 1#/F Room B,1,TOWER 1,B,611,834588,821970
18/10/2021,To Kwa Wan,Sunrise Villa,9.3,3#/F Room A,3,,A,796,837625,819485
18/10/2021,To Kwa Wan,No. 18 Farm Road,14.6,2#/F Room C,2,,C,918,837157.8,820215.9
18/10/2021,Whampoa,Whampoa Garden,8.68,SITE 11 BLOCK 9 1#/F Room H,1,SITE 11 BLOCK 9,H,597,837664,818258
18/10/2021,Mei Foo,Manhattan Hill,11.75,BLOCK 3 1#/F Room H,1,BLOCK 3,H,747,832711,821728
18/10/2021,Yau Ma Tei,Mong Kok Building,4.5,8/F Room C,8,,C,430,835676,820223
18/10/2021,Wong Tai Sin,Hsin Kuang Centre,6.76,BLOCK 1 2#/F Room C,2,BLOCK 1,C,502,838278,822552
18/10/2021,Kowloon Bay,Richland Gardens,5.95,BLOCK 9 1#/F Room D,1,BLOCK 9,D,522,839276,821292
18/10/2021,Lam Tin,Hong Yat Court,6.74,BLOCK D 6/F Room 2,6,BLOCK D,2,846,842163,819095
18/10/2021,To Kwa Wan,Sunrise Villa,9.5,3#/F Room E,3,,E,745,837625,819485
18/10/2021,Lam Tin,Sceneway Garden,7.98,BLOCK 4 3/F Room D,3,BLOCK 4,D,680,842135,818731
18/10/2021,Wong Tai Sin,Tsz Oi Court,5.68,BLOCK J 1#/F Room 5,1,BLOCK J,5,851,838532,823433
18/10/2021,Wong Tai Sin,Tsz Oi Court,3.75,BLOCK E 2#/F Room 10,2,BLOCK E,10,503,838532,823433
18/10/2021,Wong Tai Sin,Tsz Oi Court,4.77,BLOCK D 3#/F Room 1,3,BLOCK D,1,694,838532,823433
18/10/2021,Ho Man Tin,Perth Garden,11.7,GARVE COURT 1#/F Room D,1,GARVE COURT,D,929,836569,820262
18/10/2021,Lam Tin,Sceneway Garden,9.75,BLOCK 9 2#/F Room B,2,BLOCK 9,B,785,842118,818542
18/10/2021,Sham Shui Po,Enchantee,5.38,2#/F Room A,2,,A,193,834701,820759
18/10/2021,Diamond Hill,Fung Lai Court,5.87,BLOCK B 2#/F Room 4,2,BLOCK B,4,811,838879,822812
18/10/2021,Kowloon Bay,Choi Ha Estate,0.5988,CHOI YUET HOUSE (BLOCK B)  1#/F Room 13,1,CHOI YUET HOUSE (BLOCK B) ,13,376,840456,820795
18/10/2021,Hung Hom,Harbour Place,1.9,TOWER 1 1#/F Room G,1,TOWER 1,G,770,837356,818218
18/10/2021,Kowloon Station,Sorrento,35.29,TOWER 1 7#/F Room F,7,TOWER 1,F,1445,834681,818644
18/10/2021,To Kwa Wan,Horae Place,8.7,BLOCK 1 9/F Room B,9,BLOCK 1,B,650,837397,820301
18/10/2021,Kowloon Tong,8 LaSalle,22,2/F Room A,2,,A,1023,836818,820855
18/10/2021,Cheung Sha Wan,Heya Aqua,9.18,TOWER 1 2#/F Room C,2,TOWER 1,C,488,833968,822186
18/10/2021,Hung Hom,Whampoa Estate,7.5,BLOCK R 1#/F Room 5,1,BLOCK R,5,650,837337,818588
18/10/2021,Hung Hom,The Vantage,7.18,6/F Room D1,6,,D1,391,837417,819237
18/10/2021,Kowloon Tong,Boland Court,8.5,12 BROADCAST DRIVE 5/F Room E,5,12 BROADCAST DRIVE,E,507,836725,822411
15/10/2021,Tai Kok Tsui,Cetus?§Square Mile,6.96,TOWER 1 2#/F Room H,2,TOWER 1,H,248,834640,820180
15/10/2021,Cheung Sha Wan,Phase 1B of The Campton,9.96,2#/F Room L,2,,L,466,837185,819945
15/10/2021,To Kwa Wan,Sky Tower,10,TOWER 1 4#/F Room B,4,TOWER 1,B,689,837595,820475
15/10/2021,Mei Foo,Mei Foo Sun Chuen,9.5,NO.63 BROADWAY 1#/F Room A,1,NO.63 BROADWAY,A,880,832368,821901
15/10/2021,Kowloon Bay,Amoy Gardens,5.6,BLOCK C 4/F Room 6,4,BLOCK C,6,462,840252,820685
15/10/2021,Olympic,Harbour Green,10,TOWER 5 3#/F Room D,3,TOWER 5,D,621,834462,820361
15/10/2021,Lam Tin,Hong Wah Court,5.25,A HONG WAH 2#/F Room 3,2,A HONG WAH,3,575,842782,819434
15/10/2021,Lai Chi Kok,Liberte,10.18,BLOCK 8 4#/F Room B,4,BLOCK 8,B,689,833339,821787
15/10/2021,To Kwa Wan,No.80 Maidstone Road,8.9,2#/F Room A,2,,A,357,837297.909,819867.197
15/10/2021,Kai Tak,VIBE CENTRO,8.1,TOWER 2B 1#/F Room D,1,TOWER 2B,D,306,838827,820916
15/10/2021,Kowloon Bay,Amoy Gardens,6.1,BLOCK L 2#/F Room 3,2,BLOCK L,3,443,840351,820622
15/10/2021,Sham Shui Po,Seaside Sonata,10.23,TOWER 3 1#/F Room F,1,TOWER 3,F,506,834463,820949
15/10/2021,Kai Tak,Upper River Bank,21.69,TOWER 2 1#/F Room A,1,TOWER 2,A,752,838563,820950
15/10/2021,Ngau Chi Wan,King Shan Court,2,BLOCK D 1#/F Room 1,1,BLOCK D,1,656,839666,822480
15/10/2021,Kwun Tong,Hiu Lai Court,4.8,BLOCK B 3#/F Room 11,3,BLOCK B,11,821,841667,820173
15/10/2021,Wong Tai Sin,Tsz Oi Court,4.68,BLOCK A 2#/F Room 1,2,BLOCK A,1,713,838532,823433
15/10/2021,Hung Hom,Royal Peninsula,10.8,BLOCK 5 4/F Room D,4,BLOCK 5,D,735,837123,818409
15/10/2021,Kowloon Bay,Richland Gardens,6.12,BLOCK 4 1#/F Room A,1,BLOCK 4,A,516,814425,825987
15/10/2021,Wong Tai Sin,The Vista,5.38,BLOCK A 1#/F Room A,1,BLOCK A,A,439,838436,823002
15/10/2021,Ho Man Tin,Dragon View,11.9,BLOCK 2 2/F Room C,2,BLOCK 2,C,966,836430,819701
15/10/2021,Olympic,The Long Beach,19.85,TOWER 9 4#/F Room C,4,TOWER 9,C,1081,834119,820136
15/10/2021,Olympic,Charming Garden,5.09,BLOCK 16 5/F Room K,5,BLOCK 16,K,505,835114,819463
15/10/2021,Olympic,Charming Garden,8.33,BLOCK 3 2#/F Room B,2,BLOCK 3,B,694,834931,819478
15/10/2021,Ngau Chi Wan,Bay View Garden,6.98,BLOCK 3 1#/F Room F,1,BLOCK 3,F,486,828255,825593
15/10/2021,To Kwa Wan,Honour Building,3.92,BLOCK D 5/F Room D8,5,BLOCK D,D8,400,837640,819804
15/10/2021,Hung Hom,Laguna Verde,11.9,OCEAN VISTA TOWER 23A 6/F Room D,6,OCEAN VISTA TOWER 23A,D,759,837862,818787
15/10/2021,Hung Hom,Laguna Verde,10,LAGUNA GRANDE TOWER 20 1#/F Room G,1,LAGUNA GRANDE TOWER 20,G,743,837910,818745
15/10/2021,Tai Kok Tsui,Cetus?§Square Mile,6.37,TOWER 1 2#/F Room D,2,TOWER 1,D,197,834640,820180
15/10/2021,Wong Tai Sin,Aspen Crest,6.58,1#/F Room B,1,,B,381,838504,822859
15/10/2021,Lai Chi Kok,The Pacifica,11,TOWER 6 4#/F Room A,4,TOWER 6,A,759,833510,821667
15/10/2021,Hung Hom,Golden Mansion,1.9,1#/F Room A,1,,A,554,841744,815656
15/10/2021,Diamond Hill,Galaxia,3,TOWER B 3#/F Room 8,3,TOWER B,8,656,838912,822436
15/10/2021,Yau Ma Tei,Season Mansion,4,6/F Room A,6,,A,470,835331,819506
12/10/2021,Kai Tak,Victoria Skye,9.98,OCEAN WAVES TOWER 3 3/F Room E,3,OCEAN WAVES TOWER 3,E,432,838824,821084
12/10/2021,Sham Shui Po,Seaside Sonata,8.8,TOWER 5 6/F Room F,6,TOWER 5,F,506,834499,820919
12/10/2021,Sham Shui Po,Seaside Sonata,9.5,TOWER 3 2#/F Room H,2,TOWER 3,H,505,834463,820949
12/10/2021,Sham Shui Po,Gardenia,5.8,1#/F Room E,1,,E,370,835236,821245
12/10/2021,Tai Kok Tsui,Cetus?§Square Mile,6.92,TOWER 1 2#/F Room J,2,TOWER 1,J,248,834640,820180
12/10/2021,Ngau Chi Wan,King Lai Court,2.48,BLOCK B 7/F Room 3,7,BLOCK B,3,515,839819,822476
12/10/2021,Ho Man Tin,Balwin Court,12.45,BLOCK 5 6/F Room A,6,BLOCK 5,A,938,836644,820363
12/10/2021,Lam Tin,Hong Nga Court,8.09,BLOCK B 3#/F Room 9,3,BLOCK B,9,877,842571,818515
12/10/2021,Tai Kok Tsui,Metro Harbour View,9.6,BLOCK 7 3#/F Room C,3,BLOCK 7,C,721,834593,820588
12/10/2021,Cheung Sha Wan,Green Court,4.55,2/F Room C,2,,C,440,833869,822330
12/10/2021,Mong Kok,Legend Court,5.7,1#/F Room A,1,,A,498,835841,819748
12/10/2021,Cheung Sha Wan,Grand Victoria,8.93,PHASE 3 TOWER 2 2#/F Room D,2,PHASE 3 TOWER 2,D,311,835285,818338
12/10/2021,Jordan,Po Fat Building,3.9,8/F Room A,8,,A,324,833685,815775
12/10/2021,Ngau Chi Wan,Bay View Garden,7.38,BLOCK 2 2#/F Room H,2,BLOCK 2,H,539,828229,825560
12/10/2021,Tsim Sha Tsui,The Paseo,4.7,1#/F Room C,1,,C,222,835407,818286
12/10/2021,Cheung Sha Wan,High One,6.18,2#/F Room F,2,,F,316,833785,822188
12/10/2021,Diamond Hill,Lung Poon Court,4.73,BLOCK C 8/F Room 14,8,BLOCK C,14,579,838677,822515
12/10/2021,Olympic,Charming Garden,6.05,BLOCK 2 1#/F Room F,1,BLOCK 2,F,568,834890,819470
12/10/2021,To Kwa Wan,Sky Tower,9.12,TOWER 1 2#/F Room H,2,TOWER 1,H,639,837595,820475
12/10/2021,Kai Tak,K.City,8.95,BLOCK 8 1#/F Room E,1,BLOCK 8,E,348,838880,820957
12/10/2021,Sham Shui Po,Maison Rose,5.17,1#/F Room C,1,,C,365,834613,821457
12/10/2021,Kai Tak,VIBE CENTRO,11.5,TOWER 2A 3#/F Room C,3,TOWER 2A,C,549,838793,820924
12/10/2021,Lam Tin,Laguna City,10,BLOCK 5 2#/F Room D,2,BLOCK 5,D,857,841454,818675
